model_name,f1,roc_auc,accuracy
endothelin_converting_enzyme_1,0.98,0.9999679610406254,0.9989401165871754
enteropeptidase,1.0,1.0,1.0
ephrin_type_a_receptor_2,0.3333333333333333,0.9516129032258064,0.9587628865979382
ephrin_type_b_receptor_4,0.9565217391304348,1.0,0.998069498069498
epithelial_discoidin_domain_containing_receptor_1,0.4,0.9776085982982534,0.98159509202454
epoxide_hydrolase_1,0.9152542372881356,0.9992215735335002,0.9959316517493898
equilibrative_nucleoside_transporter_1,0.96875,1.0,0.9984996249062266
estradiol_17_beta_dehydrogenase_1,0.9661016949152544,0.9999728842972966,0.997997997997998
estradiol_17_beta_dehydrogenase_2,0.9770992366412214,0.9999184206232664,0.9985775248933144
estrogen_receptor,0.7692307692307693,1.0,0.972972972972973
eukaryotic_initiation_factor_4a_i,1.0,1.0,1.0
eukaryotic_translation_initiation_factor_2_alpha_kinase_3,0.9565217391304348,0.9997970779220781,0.9978213507625272
eukaryotic_translation_initiation_factor_4e,0.8888888888888891,0.9,0.9915966386554622
excitatory_amino_acid_transporter_1,0.9090909090909092,1.0,0.9915966386554622
excitatory_amino_acid_transporter_2,1.0,1.0,1.0
excitatory_amino_acid_transporter_3,1.0,1.0,1.0
extracellular_calcium_sensing_receptor,0.8823529411764706,0.9994979919678716,0.9941348973607038
e_selectin,0.9615384615384616,0.9997973041451302,0.9974522292993632
fad_linked_sulfhydryl_oxidase_alr,0.4358974358974359,0.8803436767553247,0.9738639738639738
farnesyl_pyrophosphate_synthase,1.0,1.0,1.0
fatty_acid_amide_hydrolase_1,0.9408450704225352,0.9969864189530754,0.9968468468468468
fatty_acid_binding_protein_adipocyte,1.0,1.0,1.0
fatty_acid_binding_protein_epidermal,0.8888888888888891,1.0,0.9896907216494846
fatty_acid_binding_protein_heart,0.8000000000000002,0.9903614457831326,0.9883040935672516
fatty_acid_desaturase_1,0.8571428571428571,0.9975922953451044,0.9891891891891892
fatty_acid_synthase,0.9891304347826086,0.9999747135405378,0.99935504675911
fibroblast_growth_factor_2,1.0,1.0,1.0
fibroblast_growth_factor_receptor_1,0.9343065693430658,0.9886279035139964,0.9962577962577964
fibroblast_growth_factor_receptor_2,0.9508196721311476,0.9691143497757848,0.9973844812554491
fibroblast_growth_factor_receptor_3,0.9640287769784172,0.9975592482990616,0.9978822532825076
flap_endonuclease_1,0.8333333333333333,0.9992125984251968,0.9922779922779924
focal_adhesion_kinase_1,0.962406015037594,0.9996718195554524,0.9977777777777778
folate_receptor_alpha,1.0,1.0,1.0
folate_receptor_beta,0.8,0.8333333333333333,0.9878048780487804
folate_transporter_1,1.0,1.0,1.0
folylpolyglutamate_synthase_mitochondrial,0.8571428571428571,0.875,0.9903846153846154
free_fatty_acid_receptor_1,0.9873417721518988,0.9998646209386282,0.9994124559341949
fructose_1_6_bisphosphatase_1,0.9696969696969696,0.9995235394214408,0.9983452840595698
furin,0.9473684210526316,1.0,0.9978991596638656
g2_mitotic_specific_cyclin_b3,0.9397590361445782,0.9998110355253212,0.9967824967824968
galectin_34,0.8,0.9968553459119496,0.9877300613496932
gamma_aminobutyric_acid_receptor_subunit_alpha_1,0.8055555555555555,0.9946248922104052,0.9863945578231292
gamma_aminobutyric_acid_receptor_subunit_alpha_2,0.875,0.9763429384560656,0.9917525773195875
gamma_aminobutyric_acid_receptor_subunit_alpha_3,0.6923076923076923,0.9902082044939188,0.9823008849557522
gamma_aminobutyric_acid_receptor_subunit_alpha_4,0.6,0.9741784037558686,0.972972972972973
gamma_aminobutyric_acid_receptor_subunit_alpha_5,0.9655172413793104,0.9995532262221841,0.997995991983968
gamma_aminobutyric_acid_receptor_subunit_alpha_6,0.9411764705882352,1.0,0.99438202247191
gamma_aminobutyric_acid_receptor_subunit_beta_1,0.7499999999999999,0.920754716981132,0.981981981981982
gamma_aminobutyric_acid_receptor_subunit_beta_2,0.6666666666666665,0.989351851851852,0.9890510948905108
gamma_aminobutyric_acid_receptor_subunit_beta_3,0.7619047619047621,0.9968971631205674,0.987012987012987
gamma_aminobutyric_acid_receptor_subunit_delta,0.75,0.975,0.9807692307692308
gamma_aminobutyric_acid_receptor_subunit_epsilon,0.3333333333333333,0.9535864978902954,0.951219512195122
gamma_aminobutyric_acid_receptor_subunit_gamma_1,0.5,0.9758064516129032,0.9587628865979382
gamma_aminobutyric_acid_receptor_subunit_gamma_2,0.631578947368421,0.9657878217200252,0.9807162534435262
gamma_aminobutyric_acid_receptor_subunit_gamma_3,0.6666666666666665,0.9836065573770492,0.9761904761904762
gamma_aminobutyric_acid_receptor_subunit_pi,0.6666666666666666,0.9620253164556962,0.975609756097561
gamma_aminobutyric_acid_receptor_subunit_rho_1,1.0,1.0,1.0
gamma_aminobutyric_acid_receptor_subunit_theta,0.5714285714285715,0.9578059071729956,0.9634146341463414
gastricsin,1.0,1.0,1.0
gastrin_cholecystokinin_type_b_receptor,0.9918699186991871,0.9999041840970064,0.9995135003648749
geranylgeranyl_pyrophosphate_synthase,1.0,1.0,1.0
geranylgeranyl_transferase_type_1_subunit_beta,0.8000000000000002,0.9024096385542171,0.9883040935672516
glucagon_receptor,0.9956709956709956,0.9998790684817912,0.9997565725413826
glucagon,0.9803921568627452,0.9997390669032461,0.9986893840104848
glucocorticoid_receptor,0.9751552795031057,0.9983148985940914,0.9985249377708122
glucokinase_regulatory_protein,0.9090909090909092,1.0,0.9957805907172996
glucokinase,0.9655172413793104,0.9991820040899796,0.99438202247191
glucose_dependent_insulinotropic_receptor,1.0,1.0,1.0
glucosylceramidase,0.9428571428571428,0.9739051309146411,0.996138996138996
glutamate_carboxypeptidase_2,0.9855072463768116,0.9731888964116452,0.9992313604919292
glutamate_receptor_1,0.9166666666666666,0.9981583793738492,0.9963963963963964
glutamate_receptor_2,0.9666666666666668,0.9998592342342344,0.99835255354201
glutamate_receptor_3,0.75,0.9692307692307692,0.9850746268656716
glutamate_receptor_4,0.7272727272727273,1.0,0.9890510948905108
glutamate_receptor_ionotropic_kainate_1,1.0,1.0,1.0
glutamate_receptor_ionotropic_kainate_2,0.8749999999999999,0.9986883261023104,0.9933333333333332
glutamate_receptor_ionotropic_kainate_3,0.8888888888888891,0.9771929824561404,0.9915966386554622
glutamate_receptor_ionotropic_kainate_5,0.8888888888888891,0.9,0.9935897435897436
glutamate_receptor_ionotropic_nmda_1,0.8571428571428571,0.9992997198879552,0.9951807228915662
glutamate_receptor_ionotropic_nmda_2b,0.9387755102040816,0.9995759717314489,0.9965675057208238
glutaminase_kidney_isoform_mitochondrial,1.0,1.0,1.0
glutaminyl_peptide_cyclotransferase,0.9666666666666666,0.9996623552023272,0.9984289080911232
glutamyl_aminopeptidase,1.0,1.0,1.0
glutathione_s_transferase_a1,0.7499999999999999,1.0,0.9733333333333334
glutathione_s_transferase_mu_2,1.0,1.0,1.0
glutathione_s_transferase_p,1.0,1.0,1.0
glycine_receptor_subunit_alpha_1,0.5714285714285715,0.9457964601769911,0.9869565217391304
glycogen_phosphorylase_liver_form,0.9523809523809524,0.9998533338727948,0.9974508375819372
glycogen_phosphorylase_muscle_form,0.9090909090909092,0.99513256006628,0.9948717948717948
glycogen_starch_synthase_muscle,1.0,1.0,1.0
glycylpeptide_n_tetradecanoyltransferase_1,0.9090909090909092,0.9996516893068615,0.9962476547842402
granzyme_b,0.8888888888888891,1.0,0.9915966386554622
group_10_secretory_phospholipase_a2,0.8571428571428571,0.9967811158798284,0.9957805907172996
group_iie_secretory_phospholipase_a2,0.8571428571428571,0.875,0.9896907216494846
growth_factor_receptor_bound_protein_2,1.0,1.0,1.0
growth_hormone_secretagogue_receptor_type_1,0.936842105263158,0.9975908420832827,0.9964071856287424
g_protein_coupled_bile_acid_receptor_1,0.967741935483871,0.9853399241603468,0.9979057591623036
g_protein_coupled_receptor_35,0.9090909090909092,0.9990783410138248,0.9954954954954957
g_protein_coupled_receptor_4,1.0,1.0,1.0
g_protein_coupled_receptor_55,1.0,1.0,1.0
heat_shock_protein_75_kda_mitochondrial,0.5,0.5625,0.9733333333333334
heat_shock_protein_hsp_90_alpha,0.9225806451612903,0.9861745486989449,0.9953416149068324
heat_shock_protein_hsp_90_beta,0.9473684210526316,0.9990953337313864,0.997168284789644
hematopoietic_prostaglandin_d_synthase,0.9032258064516128,0.993682310469314,0.9947368421052633
heparanase,0.9333333333333332,0.9936960849369608,0.9947368421052633
hepatic_triacylglycerol_lipase,1.0,1.0,1.0
hepatocyte_growth_factor_activator,1.0,1.0,1.0
hepatocyte_growth_factor_receptor,0.981443298969072,0.9996835145910766,0.9990247074122236
high_affinity_camp_specific_3_5_cyclic_phosphodiesterase_7a,0.9617486338797814,0.9913249211356466,0.9978553921568628
high_affinity_camp_specific_and_ibmx_insensitive_3_5_cyclic_phosphodiesterase_8b,0.96,0.9983038869257952,0.9977116704805492
high_affinity_cgmp_specific_3_5_cyclic_phosphodiesterase_9a,0.9850746268656716,0.998297801093872,0.9990808823529412
high_affinity_nerve_growth_factor_receptor,0.946808510638298,0.9995616041476059,0.997037037037037
histamine_h1_receptor,0.9154228855721394,0.9920618925424652,0.995263304541655
histamine_h2_receptor,0.7692307692307693,0.8830882352941177,0.9831460674157304
histamine_h3_receptor,0.958041958041958,0.9985721373351211,0.9978195033313144
histamine_h4_receptor,0.9528301886792452,0.9992789162397434,0.9973190348525468
histone_acetyltransferase_p300,0.5,0.9561403508771931,0.9663865546218487
histone_arginine_methyltransferase_carm1,0.75,0.8948497854077253,0.9915611814345991
histone_deacetylase_10,0.9666666666666666,0.9925064798419176,0.998447204968944
histone_deacetylase_11,0.9130434782608696,0.9942368742368743,0.995260663507109
histone_deacetylase_1,0.9699769053117784,0.9982193782506816,0.9984162758116586
histone_deacetylase_2,0.9555555555555556,0.9937550104216769,0.9973884657236126
histone_deacetylase_3,0.95,0.9979639692769984,0.9971264367816092
histone_deacetylase_4,0.9022556390977444,0.999061809863646,0.9951347305389222
histone_deacetylase_5,0.9375,0.9960649783069316,0.9966666666666668
histone_deacetylase_6,0.9658886894075404,0.9994244551846736,0.9980761441879304
histone_deacetylase_7,0.8571428571428572,0.9995487364620942,0.9912280701754386
histone_deacetylase_8,0.9421487603305784,0.9960139164260566,0.9968203497615262
histone_deacetylase_9,0.8947368421052632,0.9879742547425474,0.9940652818991098
histone_lysine_n_methyltransferase_ehmt2,0.9411764705882352,0.991898148148148,0.9974554707379136
histone_lysine_n_methyltransferase_ezh2,0.9803921568627452,0.9999785589468154,0.998936170212766
histone_lysine_n_methyltransferase_h3_lysine_79_specific,0.8888888888888891,1.0,0.9956521739130436
histone_lysine_n_methyltransferase_smyd3,0.8571428571428571,1.0,0.9929078014184396
hormone_sensitive_lipase,0.9708737864077671,0.9833465503568596,0.9984168865435356
hydroxycarboxylic_acid_receptor_2,0.9803921568627452,0.9999550157444896,0.9988649262202044
hypoxanthine_guanine_phosphoribosyltransferase,0.7499999999999999,0.8,0.9922779922779924
hypoxia_inducible_factor_1_alpha,0.8888888888888891,1.0,0.9967845659163987
igg_receptor_fcrn_large_subunit_p51,1.0,1.0,1.0
ileal_sodium_bile_acid_cotransporter,0.972972972972973,0.9995294029064076,0.9986072423398328
indoleamine_2_3_dioxygenase_1,0.8727272727272728,0.9808729496802892,0.9943043124491456
induced_myeloid_leukemia_cell_differentiation_protein_mcl_1,0.9770992366412214,0.9986182407657571,0.998542274052478
inhibitor_of_nuclear_factor_kappa_b_kinase_subunit_alpha,1.0,1.0,1.0
inhibitor_of_nuclear_factor_kappa_b_kinase_subunit_beta,0.975609756097561,1.0,0.9986622073578596
inhibitor_of_nuclear_factor_kappa_b_kinase_subunit_epsilon,0.8750000000000001,1.0,0.993993993993994
inosine_5_monophosphate_dehydrogenase_1,0.9777777777777776,0.999010452099697,0.9986225895316804
inosine_5_monophosphate_dehydrogenase_2,0.9853658536585368,0.9999569121524966,0.9991465149359886
insulin_degrading_enzyme,0.8571428571428571,1.0,0.9896907216494846
insulin_like_growth_factor_1_receptor,0.9841269841269842,0.9997949421777548,0.99897792313982
insulin_like_growth_factor_binding_protein_3,0.8888888888888891,1.0,0.9965397923875432
insulin_receptor,0.8421052631578948,0.9956989247311828,0.9936842105263158
integrin_alpha_v,1.0,1.0,1.0
intercellular_adhesion_molecule_1,1.0,1.0,1.0
interleukin_1_receptor_associated_kinase_4,0.923076923076923,0.9985991536553334,0.9950690335305721
interleukin_2,0.7499999999999999,0.9964912280701754,0.9831932773109244
interleukin_8,0.8571428571428571,0.9976525821596244,0.9864864864864864
intermediate_conductance_calcium_activated_potassium_channel_protein_4,0.7777777777777778,0.8072763028515241,0.9885057471264368
interstitial_collagenase,0.9772727272727272,0.9997819368131868,0.998692566305566
isocitrate_dehydrogenase_nadp_cytoplasmic,0.9798657718120806,0.9999470681021798,0.9988580129425201
isoleucine_trna_ligase_cytoplasmic,1.0,1.0,1.0
kallikrein_1,0.7058823529411764,0.8406542056074768,0.9885844748858448
kappa_type_opioid_receptor,0.9736477115117892,0.9995814910397278,0.9984038978494624
kelch_like_ech_associated_protein_1,0.5714285714285715,0.760752688172043,0.9690721649484536
kinesin_like_protein_kifc1,1.0,1.0,1.0
kininogen_1,1.0,1.0,1.0
kiss_1_receptor,0.9655172413793104,0.9998596359893324,0.9973890339425588
kynurenine_3_monooxygenase,0.8888888888888888,0.996929089893914,0.995085995085995
kynurenine_alpha_aminoadipate_aminotransferase_mitochondrial,0.9473684210526316,1.0,0.9975
lactoylglutathione_lyase,0.9090909090909092,0.9981651376146791,0.9955156950672646
lanosterol_14_alpha_demethylase,0.6666666666666666,0.992248062015504,0.9775280898876404
lanosterol_synthase,0.8888888888888891,0.9969191015702644,0.9925
legumain,1.0,1.0,1.0
lethal_3_malignant_brain_tumor_like_protein_3,0.9,0.9995623632385121,0.9957173447537472
leucine_rich_repeat_serine_threonine_protein_kinase_2,0.9684210526315791,0.9990191582594518,0.9982179982179982
leucyl_cystinyl_aminopeptidase,0.6,0.996742671009772,0.9871382636655948
leukotriene_a_4_hydrolase,0.9506172839506174,0.9984357798165138,0.9971479500891266
leukotriene_b4_receptor_1,0.9508196721311476,0.9993072208899548,0.9976580796252928
lim_domain_kinase_1,0.8750000000000001,0.9904586026469684,0.9945945945945946
lim_domain_kinase_2,0.8936170212765957,0.9980214152700186,0.9932432432432432
liver_carboxylesterase_1,0.9491525423728816,0.9998310810810812,0.9975288303130148
long_chain_fatty_acid_transport_protein_1,1.0,1.0,1.0
low_affinity_immunoglobulin_epsilon_fc_receptor,1.0,1.0,1.0
low_affinity_sodium_glucose_cotransporter,0.8333333333333333,0.9953917050691244,0.990990990990991
lysine_specific_demethylase_2a,0.6,0.8543859649122808,0.9663865546218487
lysine_specific_demethylase_4a,0.9411764705882352,0.9996408045977012,0.9971910112359552
lysine_specific_demethylase_4b,0.6666666666666665,0.9807086614173228,0.9884169884169884
lysine_specific_demethylase_4c,0.8421052631578948,0.9636015325670498,0.9943714821763602
lysine_specific_demethylase_4d,0.8,0.9915611814345991,0.9878048780487804
lysine_specific_demethylase_4e,0.7142857142857143,0.9982456140350878,0.9663865546218487
lysine_specific_demethylase_5a,0.6,0.9942307692307693,0.9701492537313432
lysine_specific_demethylase_5b,0.823529411764706,0.8573422668900056,0.9926289926289926
lysine_specific_demethylase_5c,0.8421052631578948,0.9407502131287296,0.9925
lysine_specific_demethylase_6b,0.6666666666666666,0.9154929577464791,0.9797297297297296
lysine_specific_histone_demethylase_1a,0.9438202247191012,0.999848132023894,0.9965588437715072
lysine_trna_ligase,0.8235294117647058,1.0,0.990990990990991
lysophosphatidic_acid_receptor_1,1.0,1.0,1.0
lysophosphatidic_acid_receptor_2,0.8000000000000002,0.8410596026490067,0.9871794871794872
lysophosphatidic_acid_receptor_3,1.0,1.0,1.0
lysophosphatidic_acid_receptor_4,1.0,1.0,1.0
lysophosphatidic_acid_receptor_5,1.0,1.0,1.0
lysosomal_alpha_glucosidase,0.6666666666666666,0.8275193798449612,0.9775280898876404
lysosomal_protective_protein,1.0,1.0,1.0
lysosomal_pro_x_carboxypeptidase,0.9037037037037036,0.9929464805119256,0.9944938585345192
l_lactate_dehydrogenase_a_chain,0.9444444444444444,1.0,0.9966216216216216
l_lactate_dehydrogenase_b_chain,0.8888888888888891,1.0,0.9915966386554622
macrophage_colony_stimulating_factor_1_receptor,0.9257142857142858,0.9988808962405296,0.9956199460916442
macrophage_metalloelastase,0.9433962264150944,0.9993473688164368,0.9967567567567568
macrophage_migration_inhibitory_factor,0.75,0.9569444444444444,0.9927007299270072
macrophage_stimulating_protein_receptor,0.923076923076923,1.0,0.9945945945945946
malonyl_coa_decarboxylase_mitochondrial,0.8767123287671232,0.9982408098912952,0.9943181818181818
maltase_glucoamylase_intestinal,1.0,1.0,1.0
map_kinase_activated_protein_kinase_2,0.9705882352941176,0.9992374727668843,0.9985549132947976
map_kinase_interacting_serine_threonine_protein_kinase_1,0.5714285714285715,0.9883720930232558,0.9662921348314608
map_kinase_interacting_serine_threonine_protein_kinase_2,0.9433962264150944,0.9994313482216708,0.9961038961038962
mast_stem_cell_growth_factor_receptor_kit,0.8918918918918919,0.9907904973855144,0.9935275080906149
maternal_embryonic_leucine_zipper_kinase,0.9852941176470588,0.9985562970006904,0.9991239597021464
matrilysin,0.9647058823529412,0.9986807807235044,0.998051948051948
matrix_metalloproteinase_14,0.9722222222222222,0.9998245710213256,0.9984245766049624
matrix_metalloproteinase_15,0.8571428571428571,1.0,0.9896907216494846
matrix_metalloproteinase_16,0.8,1.0,0.991304347826087
matrix_metalloproteinase_9,0.9669749009247028,0.999477370597862,0.9981448501038884
melanin_concentrating_hormone_receptor_1,0.9884467265725291,0.9994686727367474,0.9993994394768452
melanin_concentrating_hormone_receptor_2,1.0,1.0,1.0
melanocortin_receptor_3,0.8695652173913043,0.9929363376251789,0.9937238493723848
melanocortin_receptor_4,0.9883449883449884,0.9998207606993568,0.9993245981358908
melanocortin_receptor_5,0.7999999999999999,0.9952274896595608,0.9870410367170628
melanocyte_stimulating_hormone_receptor,0.8181818181818182,0.997863247863248,0.9922928709055876
melatonin_receptor_type_1a,0.954732510288066,0.9998520741731236,0.9974418604651164
melatonin_receptor_type_1b,0.9782608695652174,0.9999611908585068,0.9986922406277244
membrane_bound_transcription_factor_site_1_protease,0.9090909090909092,0.9956140350877192,0.9915966386554622
membrane_metallo_endopeptidase_like_1,0.8750000000000001,1.0,0.9938650306748468
membrane_primary_amine_oxidase,0.9180327868852458,0.9981452967525196,0.9945945945945946
menin,0.9090909090909092,0.9994620763851532,0.994269340974212
metabotropic_glutamate_receptor_1,0.9444444444444444,0.9982302246845184,0.9971550497866288
metabotropic_glutamate_receptor_2,0.8947368421052632,0.9989882266372332,0.9935691318327974
metabotropic_glutamate_receptor_3,1.0,1.0,1.0
metabotropic_glutamate_receptor_4,0.8571428571428571,0.99910434393193,0.9938650306748468
metabotropic_glutamate_receptor_5,0.9512195121951221,0.9991290556391212,0.9971850809289232
methionine_aminopeptidase_1,0.8421052631578948,0.9978813559322034,0.9937629937629938
methionine_aminopeptidase_2,0.9733333333333332,0.9999726668415988,0.9984289080911232
methionine_trna_ligase_cytoplasmic,0.8571428571428571,0.99875,0.9903846153846154
methylated_dna_protein_cysteine_methyltransferase,1.0,1.0,1.0
microsomal_triglyceride_transfer_protein_large_subunit,0.972972972972973,1.0,0.9981981981981982
microtubule_associated_protein_2,1.0,1.0,1.0
microtubule_associated_protein_tau,0.8488745980707395,0.9915410921870776,0.9916518650088809
mineralocorticoid_receptor,0.9333333333333332,0.9968652037617556,0.9966216216216216
mitogen_activated_protein_kinase_10,0.9315068493150684,0.9997378768020971,0.9955555555555556
mitogen_activated_protein_kinase_11,0.5,0.9811946902654868,0.9739130434782608
mitogen_activated_protein_kinase_13,0.8571428571428571,0.9938186813186812,0.9906976744186048
mitogen_activated_protein_kinase_14,0.95,0.9980546856179234,0.9971334971334972
mitogen_activated_protein_kinase_1,0.9969418960244648,0.9999988782283186,0.9998224431818182
mitogen_activated_protein_kinase_3,1.0,1.0,1.0
mitogen_activated_protein_kinase_8,0.9708737864077671,0.9997855894681548,0.9984042553191488
mitogen_activated_protein_kinase_9,0.9375,0.9273145780051152,0.9966216216216216
mitogen_activated_protein_kinase_kinase_kinase_11,0.7272727272727273,0.9945255474452556,0.9787234042553192
mitogen_activated_protein_kinase_kinase_kinase_12,1.0,1.0,1.0
mitogen_activated_protein_kinase_kinase_kinase_14,1.0,1.0,1.0
mitogen_activated_protein_kinase_kinase_kinase_19,0.8571428571428571,0.9925,0.9903846153846154
mitogen_activated_protein_kinase_kinase_kinase_5,0.7272727272727273,1.0,0.9901315789473684
mitogen_activated_protein_kinase_kinase_kinase_7,0.7142857142857143,0.731139646869984,0.9783783783783784
mitogen_activated_protein_kinase_kinase_kinase_8,1.0,1.0,1.0
mitogen_activated_protein_kinase_kinase_kinase_9,0.6666666666666666,0.9919354838709676,0.9793814432989691
mitogen_activated_protein_kinase_kinase_kinase_kinase_4,0.75,0.9984276729559748,0.9877300613496932
monocarboxylate_transporter_1,1.0,1.0,1.0
monoglyceride_lipase,0.8421052631578948,0.9781758957654724,0.992845786963434
multidrug_and_toxin_extrusion_protein_1,0.0,0.8294573643410852,0.9213483146067416
multidrug_resistance_associated_protein_1,1.0,1.0,1.0
multidrug_resistance_protein_1,0.915966386554622,0.9976182103008407,0.9951923076923076
muscarinic_acetylcholine_receptor_m1,0.8750000000000001,0.9928070021497828,0.9931355724442266
muscarinic_acetylcholine_receptor_m2,0.9272030651340996,0.9930356222546084,0.9957843354781452
muscarinic_acetylcholine_receptor_m3,0.9428571428571428,0.9987695528610192,0.9969078540507113
muscarinic_acetylcholine_receptor_m4,0.8378378378378379,0.9418127147766322,0.9919732441471572
muscarinic_acetylcholine_receptor_m5,0.918032786885246,0.9841570703097059,0.994640943193998
mu_type_opioid_receptor,0.9747474747474748,0.9977009521098832,0.9984423676012462
myeloperoxidase,0.9696969696969696,0.9842328684050942,0.9985632183908046
m_phase_inducer_phosphatase_1,0.25,0.7208029197080291,0.9574468085106383
m_phase_inducer_phosphatase_2,0.7058823529411765,0.9781187837453822,0.9875
nadph_oxidase_4,0.8888888888888888,0.9994891443167304,0.9954954954954957
nad_dependent_protein_deacetylase_sirtuin_1,0.6956521739130435,0.9958246346555324,0.9857142857142858
nad_dependent_protein_deacetylase_sirtuin_2,0.9589041095890412,0.9991580365412142,0.997
nad_dependent_protein_deacetylase_sirtuin_3_mitochondrial,0.6666666666666666,1.0,0.986842105263158
nad_p_h_dehydrogenase_quinone_1,0.7777777777777778,1.0,0.990521327014218
natriuretic_peptides_a,1.0,1.0,1.0
natural_resistance_associated_macrophage_protein_2,0.8333333333333333,1.0,0.990990990990991
neprilysin,0.953125,0.9994274698515769,0.9972972972972972
neurogenic_locus_notch_homolog_protein_1,1.0,1.0,1.0
neurogenic_locus_notch_homolog_protein_3,1.0,1.0,1.0
neuromedin_k_receptor,0.981132075471698,0.9978819567529243,0.998965873836608
neuronal_acetylcholine_receptor_subunit_alpha_3,0.8,0.9882629107981221,0.9864864864864864
neuronal_acetylcholine_receptor_subunit_alpha_4,0.983050847457627,0.9999705275567344,0.999165971643036
neuropeptide_ff_receptor_1,0.7499999999999999,0.805298013245033,0.9871794871794872
