model_name,f1,roc_auc,accuracy
neuropeptide_ff_receptor_2,1.0,1.0,1.0
neuropeptide_s_receptor,1.0,1.0,1.0
neuropeptide_y_receptor_type_1,1.0,1.0,1.0
neuropeptide_y_receptor_type_2,0.9302325581395348,0.97590864253737,0.9949664429530202
neuropeptide_y_receptor_type_4,1.0,1.0,1.0
neuropeptide_y_receptor_type_5,0.9568106312292358,0.9970771343850686,0.9974908318857364
neurotensin_receptor_type_1,1.0,1.0,1.0
neurotensin_receptor_type_2,1.0,1.0,1.0
neutral_cholesterol_ester_hydrolase_1,1.0,1.0,1.0
neutrophil_collagenase,0.9714285714285714,0.9995965138799224,0.9984298948029516
neutrophil_elastase,0.9429280397022332,0.9877227214598256,0.996749116607774
nicotinamide_phosphoribosyltransferase,0.8985507246376812,0.9904105375526968,0.994336569579288
niemann_pick_c1_like_protein_1,0.6666666666666666,0.96158940397351,0.9743589743589745
nischarin,0.9117647058823528,0.9498075741405518,0.9938144329896909
nitric_oxide_synthase_endothelial,0.7999999999999999,0.9967607383741568,0.9891304347826086
nitric_oxide_synthase_inducible,0.9047619047619048,0.9949847765945938,0.9946613279946612
nociceptin_receptor,0.9758713136729222,0.9997893790230972,0.9986884290294374
non_lysosomal_glucosylceramidase,0.983050847457627,1.0,0.9987608426270136
non_receptor_tyrosine_protein_kinase_tyk2,0.8846153846153846,0.9974114774114774,0.9928909952606636
nt_3_growth_factor_receptor,0.8571428571428571,1.0,0.9938650306748468
nuclear_receptor_ror_gamma,0.9579831932773109,0.9995835458099608,0.9975259772389906
nuclear_receptor_subfamily_1_group_i_member_2,0.8571428571428571,0.996124031007752,0.9887640449438202
nuclear_receptor_subfamily_1_group_i_member_3,0.8571428571428571,0.8942307692307692,0.9925373134328358
nucleotide_binding_oligomerization_domain_containing_protein_2,1.0,1.0,1.0
n_acetylated_alpha_linked_acidic_dipeptidase_2,1.0,1.0,1.0
n_acylethanolamine_hydrolyzing_acid_amidase,1.0,1.0,1.0
n_lysine_methyltransferase_smyd2,0.5454545454545454,1.0,0.9603174603174603
opioid_growth_factor_receptor_like_protein_1,0.9333333333333332,0.9979693140794222,0.9964912280701754
orexin_receptor_type_1,0.9642857142857142,0.9961619916951048,0.9979529170931424
orexin_receptor_type_2,0.9823529411764704,0.9999160221857668,0.9990313206328704
oxysterols_receptor_lxr_alpha,0.9347826086956522,0.9857047236565308,0.9966499162479062
oxysterols_receptor_lxr_beta,0.9516129032258064,0.9997085964060224,0.9971751412429378
oxytocin_receptor,0.99009900990099,0.9998765333226552,0.999342105263158
p2x_purinoceptor_3,0.9970326409495548,0.9999759871771524,0.999835607430544
p2x_purinoceptor_7,0.9849749582637729,0.9985385495871149,0.9991300985888266
p2y_purinoceptor_12,0.9855072463768116,0.9989516980890496,0.9991310015207472
p2y_purinoceptor_1,0.9523809523809524,0.9999144201968336,0.9972714870395636
p2y_purinoceptor_4,1.0,1.0,1.0
p2y_purinoceptor_6,1.0,1.0,1.0
palmitoleoyl_protein_carboxylesterase_notum,0.9523809523809524,1.0,0.9978586723768736
parathyroid_hormone_parathyroid_hormone_related_peptide_receptor,0.75,0.8709349593495934,0.9842519685039369
peptide_deformylase_mitochondrial,1.0,1.0,1.0
peptidyl_prolyl_cis_trans_isomerase_a,0.9565217391304348,0.999874521613652,0.9972067039106144
peptidyl_prolyl_cis_trans_isomerase_fkbp1a,0.9746835443037976,0.9997891978122152,0.9982409850483728
peptidyl_prolyl_cis_trans_isomerase_fkbp5,0.6666666666666665,0.9962264150943396,0.972972972972973
peptidyl_prolyl_cis_trans_isomerase_nima_interacting_1,0.8333333333333333,0.9516736865440036,0.9888888888888888
peregrin,0.9523809523809524,0.922490208204494,0.9977876106194692
perforin_1,0.9333333333333332,0.9984639016897082,0.9948186528497408
period_circadian_protein_homolog_2,1.0,1.0,1.0
peroxisome_proliferator_activated_receptor_alpha,0.9324324324324323,0.9954739244413552,0.9961180124223602
peroxisome_proliferator_activated_receptor_delta,0.9931972789115648,0.9999945663395604,0.9996095275283092
peroxisome_proliferator_activated_receptor_gamma,0.9836065573770492,0.9961839439319612,0.999126383226558
phenylethanolamine_n_methyltransferase,0.8571428571428572,0.9980842911877394,0.9943714821763602
phosphatidylinositol_4_5_bisphosphate_3_kinase_catalytic_subunit_alpha_isoform,0.9584086799276672,0.996448736884212,0.9976278877887788
phosphatidylinositol_4_5_bisphosphate_3_kinase_catalytic_subunit_beta_isoform,0.9392265193370166,0.9980766713689444,0.9963576158940396
phosphatidylinositol_4_5_bisphosphate_3_kinase_catalytic_subunit_delta_isoform,0.9162995594713657,0.9963403225548207,0.9952285283776996
phosphatidylinositol_4_5_bisphosphate_3_kinase_catalytic_subunit_gamma_isoform,0.916030534351145,0.9926992073425116,0.9955375253549696
phosphatidylinositol_4_kinase_alpha,1.0,1.0,1.0
phosphoethanolamine_phosphocholine_phosphatase,0.875,0.9953125,0.9903846153846154
phospholipase_a2_membrane_associated,0.9333333333333332,0.9944492879976752,0.9966015293118096
phospholipase_a2,1.0,1.0,1.0
phospholipase_d1,0.972972972972973,0.9818809318377912,0.9984101748807632
phospholipase_d2,1.0,1.0,1.0
plasma_kallikrein,0.967741935483871,0.999833578342995,0.998324958123953
plasminogen_activator_inhibitor_1,0.7777777777777777,0.8349301397205589,0.9921722113502937
platelet_activating_factor_acetylhydrolase,0.9848484848484848,1.0,0.9991111111111112
platelet_activating_factor_receptor,0.8787878787878789,0.9892498997192138,0.9943701618578464
poly_adp_ribose_polymerase_1,0.9809264305177112,0.9993780437468393,0.9988336249271016
poly_adp_ribose_polymerase_2,0.9473684210526316,0.9993927125506072,0.998015873015873
poly_adp_ribose_polymerase_3,0.8571428571428571,0.992248062015504,0.9887640449438202
potassium_channel_subfamily_k_member_2,0.4,0.944672131147541,0.9523809523809524
potassium_channel_subfamily_k_member_3,0.9454545454545454,0.9997964997964998,0.9960264900662252
potassium_channel_subfamily_k_member_9,0.9411764705882352,1.0,0.997067448680352
potassium_sodium_hyperpolarization_activated_cyclic_nucleotide_gated_channel_1,1.0,1.0,1.0
potassium_sodium_hyperpolarization_activated_cyclic_nucleotide_gated_channel_4,1.0,1.0,1.0
potassium_transporting_atpase_subunit_beta,1.0,1.0,1.0
potassium_voltage_gated_channel_subfamily_a_member_3,0.9696969696969696,1.0,0.9987937273823884
potassium_voltage_gated_channel_subfamily_a_member_5,0.9502262443438914,0.995310157611118,0.9972575417601596
potassium_voltage_gated_channel_subfamily_h_member_2,0.9041262135922329,0.989189128498505,0.995157978609298
potassium_voltage_gated_channel_subfamily_kqt_member_1,1.0,1.0,1.0
presenilin_1,0.5,0.9415094339622642,0.9639639639639641
probable_g_protein_coupled_receptor_139,0.6666666666666665,0.981132075471698,0.972972972972973
probable_g_protein_coupled_receptor_142,1.0,1.0,1.0
probable_g_protein_coupled_receptor_52,1.0,1.0,1.0
probable_g_protein_coupled_receptor_88,1.0,1.0,1.0
progesterone_receptor,0.963768115942029,0.9990474909791792,0.9978415713360672
prolactin_releasing_peptide_receptor,0.9696969696969696,0.9972890025575448,0.9983108108108107
prolyl_endopeptidase_fap,0.9230769230769232,0.9992598684210526,0.9954476479514416
prolyl_endopeptidase,0.983050847457627,1.0,0.9991503823279524
prostacyclin_receptor,0.9,0.9686192468619248,0.9959100204498976
prostaglandin_d2_receptor_2,0.9945945945945946,0.9999942453108874,0.9996903065964696
prostaglandin_d2_receptor,0.9577464788732396,1.0,0.9979006298110566
prostaglandin_e2_receptor_ep1_subtype,0.9559748427672956,0.9997179441260744,0.9975626740947076
prostaglandin_e2_receptor_ep2_subtype,0.9268292682926828,0.9989771129011634,0.9959072305593452
prostaglandin_e2_receptor_ep3_subtype,0.9861111111111112,0.999891795970482,0.999232245681382
prostaglandin_e2_receptor_ep4_subtype,1.0,1.0,1.0
prostaglandin_e_synthase_2,1.0,1.0,1.0
prostaglandin_e_synthase,0.9492753623188404,0.992942214380238,0.9970066281804576
prostaglandin_g_h_synthase_1,0.9197080291970802,0.9985891234242156,0.9953111679454392
prostaglandin_g_h_synthase_2,0.9613095238095236,0.9971428556333768,0.997721496801332
prostasin,1.0,1.0,1.0
prostate_specific_antigen,1.0,1.0,1.0
proteasome_subunit_beta_type_1,0.7692307692307692,0.8678380443086325,0.9845360824742267
proteasome_subunit_beta_type_2,0.7692307692307692,0.9984721161191751,0.9845360824742267
proteasome_subunit_beta_type_5,0.9638554216867471,0.99993829160303,0.998150431565968
proteasome_subunit_beta_type_8,1.0,1.0,1.0
proteinase_activated_receptor_1,0.9724770642201834,0.999818369531967,0.9984407484407484
protein_arginine_n_methyltransferase_1,0.8333333333333333,0.9112903225806452,0.9896373056994818
protein_arginine_n_methyltransferase_6,0.7499999999999999,0.9205298013245032,0.9871794871794872
protein_arginine_n_methyltransferase_8,1.0,1.0,1.0
protein_glutamine_gamma_glutamyltransferase_2,0.9473684210526316,0.9997644287396936,0.9974182444061962
protein_kinase_c_alpha_type,0.9268292682926828,0.99896414099869,0.9962616822429906
protein_kinase_c_beta_type,0.975609756097561,0.9997762863534676,0.9986945169712794
protein_kinase_c_delta_type,0.9491525423728812,0.9980075159524829,0.997709923664122
protein_kinase_c_epsilon_type,0.7555555555555555,0.9788487145344668,0.9858429858429858
protein_kinase_c_eta_type,0.9473684210526316,0.9998236798025214,0.9967532467532468
protein_kinase_c_gamma_type,1.0,1.0,1.0
protein_kinase_c_theta_type,0.9384615384615383,0.999789167916042,0.9961259079903148
protein_mdm4,0.8571428571428571,0.8638871857755978,0.9916666666666668
protein_o_glcnacase,0.9523809523809524,0.9985795454545452,0.9978213507625272
protein_serine_o_palmitoleoyltransferase_porcupine,0.9411764705882352,1.0,0.99438202247191
protein_s_isoprenylcysteine_o_methyltransferase,1.0,1.0,1.0
protein_tyrosine_kinase_2_beta,0.7692307692307693,0.9764705882352942,0.9831460674157304
protein_tyrosine_kinase_6,0.8888888888888891,0.9817164179104478,0.9861111111111112
protein_wnt_3a,0.5,0.6973684210526315,0.9663865546218487
prothrombin,0.9822380106571936,0.9996159141408528,0.998994823340202
proton_coupled_folate_transporter,1.0,1.0,1.0
protoporphyrinogen_oxidase,0.8,0.9984276729559748,0.9877300613496932
proto_oncogene_tyrosine_protein_kinase_ros,1.0,1.0,1.0
proto_oncogene_tyrosine_protein_kinase_src,0.9858156028368794,0.9992599901332018,0.9990467111534796
pro_cathepsin_h,0.0,0.94,0.9615384615384616
purine_nucleoside_phosphorylase,0.9487179487179488,0.99960666791534,0.9972279972279972
putative_p2y_purinoceptor_10,1.0,1.0,1.0
rac_alpha_serine_threonine_protein_kinase,0.9751552795031057,0.9980374318259624,0.9985088536812676
rac_beta_serine_threonine_protein_kinase,0.9767441860465116,0.996648215308265,0.9985576923076924
rac_gamma_serine_threonine_protein_kinase,0.9285714285714286,0.9962287104622869,0.9964476021314388
raf_proto_oncogene_serine_threonine_protein_kinase,0.9375,0.9998307150595884,0.9958115183246072
receptor_interacting_serine_threonine_protein_kinase_1,0.8888888888888891,0.8930875576036866,0.9954954954954957
receptor_type_tyrosine_protein_kinase_flt3,0.900523560209424,0.9985452077431538,0.9947600661886375
receptor_type_tyrosine_protein_phosphatase_beta,0.9090909090909092,0.9984251968503935,0.996138996138996
receptor_type_tyrosine_protein_phosphatase_c,0.8888888888888891,0.9892241379310344,0.9957805907172996
receptor_tyrosine_protein_kinase_erbb_4,0.6666666666666666,1.0,0.9831223628691984
renin,0.9386845039018952,0.9992010722382269,0.996713671128107
retinal_rod_rhodopsin_sensitive_cgmp_3_5_cyclic_phosphodiesterase_subunit_delta,0.6666666666666665,0.9333333333333332,0.9821958456973294
retinoic_acid_receptor_alpha,1.0,1.0,1.0
retinoic_acid_receptor_beta,0.9444444444444444,0.9974901125646488,0.9971870604781996
retinoic_acid_receptor_gamma,0.9411764705882352,1.0,0.9970326409495548
retinoic_acid_receptor_rxr_alpha,0.9473684210526316,0.9996799939763572,0.9972144846796658
retinoic_acid_receptor_rxr_beta,1.0,1.0,1.0
retinoic_acid_receptor_rxr_gamma,0.9473684210526316,0.9957330415754924,0.9978586723768736
rho_associated_protein_kinase_1,0.8571428571428572,0.9973360831829508,0.9910011248593926
rho_associated_protein_kinase_2,0.9590163934426228,0.9979641185497611,0.997704315886134
ribosomal_protein_s6_kinase_alpha_3,0.92,0.9961153314917128,0.9946524064171124
ribosomal_protein_s6_kinase_alpha_5,0.9090909090909092,1.0,0.9959183673469388
ribosomal_protein_s6_kinase_beta_1,0.9913043478260868,0.9999729334704704,0.999492127983748
ribosyldihydronicotinamide_dehydrogenase_quinone_,0.9411764705882354,0.996636964645013,0.9961127308066084
rod_cgmp_specific_3_5_cyclic_phosphodiesterase_subunit_alpha,0.9333333333333332,1.0,0.997067448680352
scavenger_receptor_class_b_member_1,0.9473684210526316,1.0,0.9973544973544972
serine_protease_hepsin,1.0,1.0,1.0
serine_threonine_protein_kinase_chk1,0.9659090909090908,0.9996185384707216,0.9980855137204849
serine_threonine_protein_kinase_chk2,0.923076923076923,0.9994675186368478,0.9968652037617556
serine_threonine_protein_kinase_d1,0.8888888888888888,0.9988833054159688,0.995085995085995
serine_threonine_protein_kinase_mtor,0.9857328145265888,0.9999513714107872,0.9991339264624832
serine_threonine_protein_kinase_nek1,0.9836065573770492,1.0,0.9991714995857498
serine_threonine_protein_kinase_pak_1,0.88,0.9998258446534308,0.9943714821763602
serine_threonine_protein_kinase_pak_4,0.8888888888888888,0.9965473948524796,0.9944903581267218
serine_threonine_protein_kinase_pim_1,0.991150442477876,0.999920360103248,0.9995182464169576
serine_threonine_protein_kinase_pim_2,0.983050847457627,0.9995337129652554,0.9990382303438328
serine_threonine_protein_kinase_pim_3,0.9834710743801652,0.9999182949796348,0.9990400767938564
serine_threonine_protein_kinase_plk1,0.9,0.9970088605451776,0.9952038369304556
serine_threonine_protein_kinase_plk2,0.875,0.9360294117647058,0.9887640449438202
serine_threonine_protein_kinase_plk3,0.9333333333333332,0.998125,0.9951923076923076
serine_threonine_protein_kinase_plk4,1.0,1.0,1.0
serine_threonine_protein_kinase_receptor_r3,0.8421052631578948,0.9967223861029171,0.9913793103448276
serine_threonine_protein_kinase_sgk1,1.0,1.0,1.0
serine_threonine_protein_kinase_tbk1,0.9714285714285714,1.0,0.99835255354201
serine_threonine_protein_kinase_tnni3k,0.8750000000000001,1.0,0.9891891891891892
short_transient_receptor_potential_channel_6,0.8888888888888891,1.0,0.9938650306748468
small_conductance_calcium_activated_potassium_channel_protein_3,0.4,0.9371069182389936,0.98159509202454
smoothened_homolog,0.9382716049382716,0.9671320921985816,0.9971131639722864
sn1_specific_diacylglycerol_lipase_alpha,0.9411764705882352,0.9995964080314802,0.9966666666666668
sodium_calcium_exchanger_1,1.0,1.0,1.0
sodium_channel_protein_type_10_subunit_alpha,0.8627450980392156,0.9387745770461821,0.991636798088411
sodium_channel_protein_type_1_subunit_alpha,0.75,0.9908976773383552,0.9889807162534436
sodium_channel_protein_type_2_subunit_alpha,0.7000000000000001,0.9773763020833334,0.9848484848484848
sodium_channel_protein_type_3_subunit_alpha,0.5714285714285715,0.9645922746781116,0.9873417721518988
sodium_channel_protein_type_4_subunit_alpha,0.9583333333333334,0.9887780548628428,0.9952941176470588
sodium_channel_protein_type_5_subunit_alpha,0.874074074074074,0.9818189819384284,0.9924511545293072
sodium_channel_protein_type_8_subunit_alpha,0.6,0.9107981220657276,0.972972972972973
sodium_channel_protein_type_9_subunit_alpha,0.9856054191363252,0.9968483196331296,0.9991925908335312
somatostatin_receptor_type_1,0.8695652173913044,0.9757085020242916,0.9884615384615384
somatostatin_receptor_type_2,0.9583333333333331,0.9987546199582196,0.9962441314553991
somatostatin_receptor_type_3,0.9887640449438202,0.9998679867986798,0.9993589743589744
somatostatin_receptor_type_4,0.8799999999999999,0.998410680228862,0.993963782696177
somatostatin_receptor_type_5,0.9607843137254902,0.999683744465528,0.9978366684694431
sorbitol_dehydrogenase,0.9523809523809524,1.0,0.9978902953586498
sphingosine_1_phosphate_receptor_1,0.987878787878788,0.9998734693002208,0.9993123603231906
sphingosine_1_phosphate_receptor_2,1.0,1.0,1.0
sphingosine_1_phosphate_receptor_3,0.9736842105263158,0.999966807733798,0.9987373737373736
sphingosine_1_phosphate_receptor_4,1.0,1.0,1.0
sphingosine_1_phosphate_receptor_5,0.9850746268656716,1.0,0.9990485252140818
sphingosine_kinase_1,0.8571428571428571,0.9952830188679244,0.9938650306748468
squalene_synthase,0.9411764705882354,0.997546497823506,0.996422182468694
steroid_17_alpha_hydroxylase_17_20_lyase,0.9353233830845772,0.9959799093759524,0.9959145191703332
steroid_hormone_receptor_err1,0.8750000000000001,0.9993131868131868,0.9906976744186048
sterol_o_acyltransferase_1,0.8214285714285715,0.9966629171353578,0.9891186071817192
sterol_o_acyltransferase_2,0.9473684210526316,0.9719101123595504,0.9968895800933126
steryl_sulfatase,0.9696969696969696,0.9998531902879728,0.99835255354201
substance_k_receptor,0.9495798319327732,0.9917584985008372,0.9972299168975071
substance_p_receptor,0.9620253164556962,0.9990447516215788,0.9977430033102618
sucrase_isomaltase_intestinal,0.923076923076923,0.9984025559105429,0.9968652037617556
s_methyl_5_thioadenosine_phosphorylase,0.9473684210526316,0.990991902834008,0.998015873015873
tankyrase_1,0.8955223880597015,0.9831075632962426,0.995049504950495
tankyrase_2,0.8915662650602411,0.9860847240051348,0.9938608458390176
telomerase_reverse_transcriptase,0.8135593220338982,0.9266696087084436,0.9905417024935512
testosterone_17_beta_dehydrogenase_3,1.0,1.0,1.0
tgf_beta_receptor_type_1,0.9612403100775192,0.999070777111444,0.9975786924939468
thromboxane_a2_receptor,0.9921259842519684,0.9983556512505899,0.999541914796152
thymidine_phosphorylase,1.0,1.0,1.0
thymidylate_synthase,0.9384615384615386,0.9936325199938872,0.9962228517469309
thyroid_hormone_receptor_alpha,0.9387755102040816,0.9326270744181192,0.9960681520314548
thyroid_hormone_receptor_beta,0.9382716049382716,0.9989149094678196,0.9967679379444084
tissue_alpha_l_fucosidase,0.8571428571428571,0.9918930762489044,0.993993993993994
tissue_type_plasminogen_activator,0.7647058823529413,0.9964720194647204,0.9857904085257548
toll_like_receptor_9,0.8571428571428571,0.9984276729559748,0.9938650306748468
trace_amine_associated_receptor_1,1.0,1.0,1.0
traf2_and_nck_interacting_protein_kinase,0.9615384615384616,0.999801232359372,0.9975
transcription_intermediary_factor_1_alpha,1.0,1.0,1.0
transient_receptor_potential_cation_channel_subfamily_a_member_1,0.8409090909090909,0.9949232379623169,0.9904955872369314
transient_receptor_potential_cation_channel_subfamily_m_member_8,0.962962962962963,0.9999758755661704,0.9979773462783172
transient_receptor_potential_cation_channel_subfamily_v_member_1,0.9749582637729548,0.9979698911732332,0.9985490423679628
transient_receptor_potential_cation_channel_subfamily_v_member_3,0.9870129870129868,1.0,0.9993887530562348
transient_receptor_potential_cation_channel_subfamily_v_member_4,0.6153846153846153,0.9303242769500436,0.984984984984985
transitional_endoplasmic_reticulum_atpase,0.9152542372881356,0.9996738518101224,0.9958053691275168
transketolase,0.9411764705882352,1.0,0.9971910112359552
transmembrane_prolyl_4_hydroxylase,0.8000000000000002,0.9880794701986756,0.9871794871794872
transmembrane_protease_serine_11d,0.8888888888888891,1.0,0.9967845659163987
trypsin_1,0.9847094801223242,0.9999591705168154,0.9991436889878405
tryptase_alpha_beta_1,0.984126984126984,0.9995948136142624,0.999210110584518
tryptophan_5_hydroxylase_1,1.0,1.0,1.0
type_2_angiotensin_ii_receptor,0.9690721649484536,0.9997709521519044,0.9983615510649918
tyrosine_protein_kinase_abl1,0.9411764705882352,0.9994093593820992,0.9964734405995151
tyrosine_protein_kinase_btk,0.9041095890410958,0.998458632742114,0.9946091644204852
tyrosine_protein_kinase_fyn,0.8,0.9353535353535354,0.9883040935672516
tyrosine_protein_kinase_hck,0.85,0.9497568881685574,0.9905808477237048
tyrosine_protein_kinase_itk_tsk,0.9487179487179488,0.999849578820698,0.9976498237367802
tyrosine_protein_kinase_jak2,0.9493891797556718,0.9993571380020604,0.9970198335217346
tyrosine_protein_kinase_jak3,0.9640287769784172,0.999138850561215,0.9978170705086226
tyrosine_protein_kinase_lck,0.8934010152284264,0.9969524913093858,0.9940878378378378
tyrosine_protein_kinase_lyn,0.75,0.9722991689750692,0.9891891891891892
tyrosine_protein_kinase_mer,1.0,1.0,1.0
tyrosine_protein_kinase_receptor_tyro3,0.9411764705882352,1.0,0.99438202247191
tyrosine_protein_kinase_receptor_ufo,0.8000000000000002,0.9983805668016196,0.992063492063492
tyrosine_protein_kinase_syk,0.9710982658959536,0.9977065674804512,0.9984045947670708
tyrosine_protein_kinase_yes,0.75,0.9744052996085516,0.9894179894179894
tyrosine_protein_phosphatase_non_receptor_type_11,0.8888888888888891,0.9915662650602408,0.9941520467836256
tyrosine_protein_phosphatase_non_receptor_type_1,0.9477124183006536,0.9909915987247654,0.996719967199672
tyrosine_protein_phosphatase_non_receptor_type_22,1.0,1.0,1.0
tyrosine_protein_phosphatase_non_receptor_type_2,0.9836065573770492,1.0,0.9991452991452991
tyrosyl_dna_phosphodiesterase_2,0.8,1.0,0.9934210526315791
udp_glucuronosyltransferase_2b7,1.0,1.0,1.0
urokinase_type_plasminogen_activator,0.9807692307692308,0.9999656429211532,0.9988551803091014
urotensin_2_receptor,0.9523809523809524,0.9996295797413792,0.996875
vascular_endothelial_growth_factor_receptor_1,0.823529411764706,0.962551114628677,0.9892665474060824
vascular_endothelial_growth_factor_receptor_3,0.606060606060606,0.9391866741112972,0.9788617886178862
vasopressin_v1a_receptor,0.9710982658959536,0.9998974550200428,0.9980835569183596
vasopressin_v1b_receptor,1.0,1.0,1.0
vasopressin_v2_receptor,0.9777777777777776,0.9997687109247948,0.99859287054409
vitamin_d3_receptor,0.9454545454545454,0.9984491315136476,0.9961038961038962
vitamin_k_dependent_protein_c,0.9333333333333332,1.0,0.9969325153374232
voltage_dependent_calcium_channel_subunit_alpha_2_delta_1,0.9859154929577464,1.0,0.9991111111111112
voltage_dependent_calcium_channel_subunit_alpha_2_delta_2,0.9411764705882352,1.0,0.9951923076923076
voltage_dependent_l_type_calcium_channel_subunit_alpha_1c,0.8679245283018868,0.9387329088821628,0.9908256880733946
voltage_dependent_l_type_calcium_channel_subunit_alpha_1d,0.923076923076923,0.8853021978021978,0.9953488372093025
voltage_dependent_l_type_calcium_channel_subunit_alpha_1s,0.7499999999999999,1.0,0.9932432432432432
voltage_dependent_n_type_calcium_channel_subunit_alpha_1b,0.9873417721518988,0.9999647390691112,0.9993141289437586
voltage_dependent_t_type_calcium_channel_subunit_alpha_1g,0.9113924050632912,0.99169621749409,0.9959584295612008
voltage_dependent_t_type_calcium_channel_subunit_alpha_1h,0.8125000000000001,0.9865929277693984,0.9911894273127754
voltage_dependent_t_type_calcium_channel_subunit_alpha_1i,1.0,1.0,1.0
wee1_like_protein_kinase,0.9565217391304348,0.999844527363184,0.998175182481752
xanthine_dehydrogenase_oxidase,0.8888888888888891,0.9971553610503282,0.9957173447537472
_pyruvate_dehydrogenase_acetyl_transferring_kinase_isozyme_1_mitochondrial,0.9787234042553192,0.9988489871086556,0.998663101604278
_pyruvate_dehydrogenase_acetyl_transferring_kinase_isozyme_2_mitochondrial,1.0,1.0,1.0
